name	length	type	molecule	unit	aliases
chrUn_KN150371v1	13836	unplaced		primary	NW_003336374.1,KN150371.1
chrUn_KN150372v1	29560	unplaced		primary	NW_003337097.1,KN150372.1
chrUn_KN150373v1	13130	unplaced		primary	NW_003336391.1,KN150373.1
chrUn_KN150374v1	9775	unplaced		primary	NW_003336772.2,KN150374.1
chrUn_KN150375v1	111208	unplaced		primary	NW_008805506.1,KN150375.1
chrUn_KN150376v1	39971	unplaced		primary	NW_008805507.1,KN150376.1
chrUn_KN150377v1	5727	unplaced		primary	NW_003334718.1,KN150377.1
chrUn_KN150378v1	4206	unplaced		primary	NW_003337102.1,KN150378.1
chrUn_KN150379v1	29907	unplaced		primary	NW_003336918.1,KN150379.1
chrUn_KN150380v1	12144	unplaced		primary	NW_003337115.1,KN150380.1
chrUn_KN150381v1	8595	unplaced		primary	NW_003336129.1,KN150381.1
chrUn_KN150382v1	14074	unplaced		primary	NW_003336287.1,KN150382.1
chrUn_KN150383v1	7777	unplaced		primary	NW_003335266.1,KN150383.1
chrUn_KN150384v1	22969	unplaced		primary	NW_003337193.1,KN150384.1
chrUn_KN150385v1	37055	unplaced		primary	NW_003335289.1,KN150385.1
chrUn_KN150386v1	35900	unplaced		primary	NW_003337183.1,KN150386.1
chrUn_KN150387v1	15215	unplaced		primary	NW_003336845.1,KN150387.1
chrUn_KN150388v1	22284	unplaced		primary	NW_008805508.1,KN150388.1
chrUn_KN150389v1	10334	unplaced		primary	NW_008805509.1,KN150389.1
chrUn_KN150390v1	19066	unplaced		primary	NW_003336331.2,KN150390.1
chrUn_KN150391v1	26543	unplaced		primary	NW_003335573.1,KN150391.1
chrUn_KN150392v1	12069	unplaced		primary	NW_003336185.1,KN150392.1
chrUn_KN150393v1	12073	unplaced		primary	NW_008805510.1,KN150393.1
chrUn_KN150394v1	17139	unplaced		primary	NW_003337222.1,KN150394.1
chrUn_KN150395v1	9792	unplaced		primary	NW_003336361.1,KN150395.1
chrUn_KN150396v1	8176	unplaced		primary	NW_003337207.1,KN150396.1
chrUn_KN150397v1	17295	unplaced		primary	NW_003336593.1,KN150397.1
chrUn_KN150398v1	39557	unplaced		primary	NW_003336425.1,KN150398.1
chrUn_KN150399v1	19362	unplaced		primary	NW_003337242.1,KN150399.1
chrUn_KN150400v1	34930	unplaced		primary	NW_003337146.1,KN150400.1
chrUn_KN150401v1	10081	unplaced		primary	NW_003336665.1,KN150401.1
chrUn_KN150402v1	47971	unplaced		primary	NW_003336537.1,KN150402.1
chrUn_KN150403v1	34697	unplaced		primary	NW_003336855.1,KN150403.1
chrUn_KN150404v1	18160	unplaced		primary	NW_008805511.1,KN150404.1
chrUn_KN150405v1	76919	unplaced		primary	NW_003335907.1,KN150405.1
chrUn_KN150406v1	17215	unplaced		primary	NW_003334182.1,KN150406.1
chrUn_KN150407v1	31814	unplaced		primary	NW_003336727.1,KN150407.1
chrUn_KN150408v1	37191	unplaced		primary	NW_003337083.1,KN150408.1
chrUn_KN150409v1	1729	unplaced		primary	NW_008805512.1,KN150409.1
chrUn_KN150410v1	14841	unplaced		primary	NW_008805513.1,KN150410.1
chrUn_KN150411v1	20886	unplaced		primary	NW_003336533.1,KN150411.1
chrUn_KN150412v1	9605	unplaced		primary	NW_008805514.1,KN150412.1
chrUn_KN150413v1	15078	unplaced		primary	NW_003337251.1,KN150413.1
chrUn_KN150414v1	35871	unplaced		primary	NW_003337046.1,KN150414.1
chrUn_KN150415v1	70574	unplaced		primary	NW_003336416.1,KN150415.1
chrUn_KN150416v1	33835	unplaced		primary	NW_003337161.1,KN150416.1
chrUn_KN150417v1	2254	unplaced		primary	NW_008805515.1,KN150417.1
chrUn_KN150418v1	14930	unplaced		primary	NW_008805516.1,KN150418.1
chrUn_KN150419v1	14114	unplaced		primary	NW_003337233.1,KN150419.1
chrUn_KN150420v1	14290	unplaced		primary	NW_008805517.1,KN150420.1
chrUn_KN150421v1	14951	unplaced		primary	NW_003336994.1,KN150421.1
chrUn_KN150422v1	15053	unplaced		primary	NW_003336621.1,KN150422.1
chrUn_KN150423v1	15221	unplaced		primary	NW_003336672.2,KN150423.1
chrUn_KN150424v1	11928	unplaced		primary	NW_008805518.1,KN150424.1
chrUn_KN150425v1	110593	unplaced		primary	NW_003336436.1,KN150425.1
chrUn_KN150426v1	21499	unplaced		primary	NW_003334448.1,KN150426.1
chrUn_KN150427v1	45580	unplaced		primary	NW_008805519.1,KN150427.1
chrUn_KN150428v1	29216	unplaced		primary	NW_003336422.1,KN150428.1
chrUn_KN150429v1	17683	unplaced		primary	NW_003337045.1,KN150429.1
chrUn_KN150430v1	16452	unplaced		primary	NW_003336966.1,KN150430.1
chrUn_KN150431v1	89659	unplaced		primary	NW_003336510.1,KN150431.1
chrUn_KN150432v1	91010	unplaced		primary	NW_003336612.1,KN150432.1
chrUn_KN150433v1	8322	unplaced		primary	NW_008805520.1,KN150433.1
chrUn_KN150434v1	12053	unplaced		primary	NW_003336824.1,KN150434.1
chrUn_KN150435v1	123991	unplaced		primary	NW_003334548.2,KN150435.1
chrUn_KN150436v1	17739	unplaced		primary	NW_003336998.2,KN150436.1
chrUn_KN150437v1	1262	unplaced		primary	NW_003335163.1,KN150437.1
chrUn_KN150438v1	7619	unplaced		primary	NW_008805521.1,KN150438.1
chrUn_KN150439v1	10343	unplaced		primary	NW_003337068.1,KN150439.1
chrUn_KN150440v1	1193	unplaced		primary	NW_003334844.1,KN150440.1
chrUn_KN150441v1	12439	unplaced		primary	NW_003336324.1,KN150441.1
chrUn_KN150442v1	67738	unplaced		primary	NW_003336589.1,KN150442.1
chrUn_KN150443v1	11834	unplaced		primary	NW_003337088.1,KN150443.1
chrUn_KN150444v1	11830	unplaced		primary	NW_003336989.1,KN150444.1
chrUn_KN150445v1	12072	unplaced		primary	NW_008805522.1,KN150445.1
chrUn_KN150446v1	12446	unplaced		primary	NW_008805523.1,KN150446.1
chrUn_KN150447v1	6779	unplaced		primary	NW_008805524.1,KN150447.1
chrUn_KN150448v1	3709	unplaced		primary	NW_008805525.1,KN150448.1
chrUn_KN150449v1	62607	unplaced		primary	NW_008805526.1,KN150449.1
chrUn_KN150450v1	25362	unplaced		primary	NW_008805527.1,KN150450.1
chrUn_KN150451v1	14920	unplaced		primary	NW_008805528.1,KN150451.1
chrUn_KN150452v1	8345	unplaced		primary	NW_003336441.1,KN150452.1
chrUn_KN150453v1	13591	unplaced		primary	NW_008805529.1,KN150453.1
chrUn_KN150454v1	18479	unplaced		primary	NW_003337265.1,KN150454.1
chrUn_KN150455v1	73536	unplaced		primary	NW_003337116.1,KN150455.1
chrUn_KN150456v1	76246	unplaced		primary	NW_003336453.1,KN150456.1
chrUn_KN150457v1	1076	unplaced		primary	NW_008805530.1,KN150457.1
chrUn_KN150458v1	17481	unplaced		primary	NW_003337124.1,KN150458.1
chrUn_KN150459v1	45603	unplaced		primary	NW_003337132.1,KN150459.1
chrUn_KN150460v1	266772	unplaced		primary	NW_003335395.1,KN150460.1
chrUn_KN150461v1	1000	unplaced		primary	NW_008805531.1,KN150461.1
chrUn_KN150462v1	24623	unplaced		primary	NW_003334810.2,KN150462.1
chrUn_KN150463v1	29963	unplaced		primary	NW_003336512.1,KN150463.1
chrUn_KN150464v1	24865	unplaced		primary	NW_003337179.1,KN150464.1
chrUn_KN150465v1	1765	unplaced		primary	NW_008805532.1,KN150465.1
chrUn_KN150466v1	41319	unplaced		primary	NW_003336897.1,KN150466.1
chrUn_KN150467v1	11202	unplaced		primary	NW_008805533.1,KN150467.1
chrUn_KN150468v1	25381	unplaced		primary	NW_003336414.1,KN150468.1
chrUn_KN150469v1	14614	unplaced		primary	NW_003336514.1,KN150469.1
chrUn_KN150470v1	2027	unplaced		primary	NW_003335559.1,KN150470.1
chrUn_KN150471v1	76663	unplaced		primary	NW_003335375.1,KN150471.1
chrUn_KN150472v1	14586	unplaced		primary	NW_003337034.1,KN150472.1
chrUn_KN150473v1	1285	unplaced		primary	NW_008805534.1,KN150473.1
chrUn_KN150474v1	312116	unplaced		primary	NW_003337016.1,KN150474.1
chrUn_KN150475v1	17517	unplaced		primary	NW_003335148.1,KN150475.1
chrUn_KN150476v1	59211	unplaced		primary	NW_003336445.1,KN150476.1
chrUn_KN150477v1	61693	unplaced		primary	NW_003337143.1,KN150477.1
chrUn_KN150478v1	25813	unplaced		primary	NW_003336671.1,KN150478.1
chrUn_KN150479v1	48186	unplaced		primary	NW_008805535.1,KN150479.1
chrUn_KN150480v1	1422	unplaced		primary	NW_008805536.1,KN150480.1
chrUn_KN150481v1	1008	unplaced		primary	NW_003334506.1,KN150481.1
chrUn_KN150482v1	14895	unplaced		primary	NW_008805537.1,KN150482.1
chrUn_KN150483v1	17332	unplaced		primary	NW_003337177.1,KN150483.1
chrUn_KN150484v1	14965	unplaced		primary	NW_003334956.2,KN150484.1
chrUn_KN150485v1	7348	unplaced		primary	NW_003337187.1,KN150485.1
chrUn_KN150486v1	8572	unplaced		primary	NW_008805538.1,KN150486.1
chrUn_KN150487v1	123701	unplaced		primary	NW_003336534.1,KN150487.1
chrUn_KN150488v1	17582	unplaced		primary	NW_003336507.1,KN150488.1
chrUn_KN150489v1	26739	unplaced		primary	NW_003336591.1,KN150489.1
chrUn_KN150490v1	23057	unplaced		primary	NW_008805539.1,KN150490.1
chrUn_KN150491v1	13001	unplaced		primary	NW_008805540.1,KN150491.1
chrUn_KN150492v1	31617	unplaced		primary	NW_003337261.1,KN150492.1
chrUn_KN150493v1	35575	unplaced		primary	NW_003336563.1,KN150493.1
chrUn_KN150494v1	10108	unplaced		primary	NW_003336347.1,KN150494.1
chrUn_KN150495v1	28160	unplaced		primary	NW_003336321.1,KN150495.1
chrUn_KN150496v1	21062	unplaced		primary	NW_003337150.1,KN150496.1
chrUn_KN150497v1	46188	unplaced		primary	NW_003336641.1,KN150497.1
chrUn_KN150498v1	34205	unplaced		primary	NW_003335577.1,KN150498.1
chrUn_KN150499v1	11840	unplaced		primary	NW_003336729.1,KN150499.1
chrUn_KN150500v1	19866	unplaced		primary	NW_003336968.1,KN150500.1
chrUn_KN150501v1	22392	unplaced		primary	NW_003334575.1,KN150501.1
chrUn_KN150502v1	13027	unplaced		primary	NW_008805541.1,KN150502.1
chrUn_KN150503v1	1834	unplaced		primary	NW_003336687.2,KN150503.1
chrUn_KN150504v1	12094	unplaced		primary	NW_003337122.1,KN150504.1
chrUn_KN150505v1	39265	unplaced		primary	NW_008805542.1,KN150505.1
chrUn_KN150506v1	14319	unplaced		primary	NW_008805543.1,KN150506.1
chrUn_KN150507v1	12629	unplaced		primary	NW_003336962.2,KN150507.1
chrUn_KN150508v1	26814	unplaced		primary	NW_003337071.1,KN150508.1
chrUn_KN150509v1	11846	unplaced		primary	NW_008805544.1,KN150509.1
chrUn_KN150510v1	13237	unplaced		primary	NW_003336872.1,KN150510.1
chrUn_KN150511v1	38183	unplaced		primary	NW_003337218.1,KN150511.1
chrUn_KN150512v1	14003	unplaced		primary	NW_003336733.1,KN150512.1
chrUn_KN150513v1	10220	unplaced		primary	NW_003336451.1,KN150513.1
chrUn_KN150514v1	19391	unplaced		primary	NW_003336893.1,KN150514.1
chrUn_KN150515v1	1813	unplaced		primary	NW_003336686.1,KN150515.1
chrUn_KN150516v1	49339	unplaced		primary	NW_003335321.1,KN150516.1
chrUn_KN150517v1	16171	unplaced		primary	NW_003336995.1,KN150517.1
chrUn_KN150518v1	40394	unplaced		primary	NW_008805545.1,KN150518.1
chrUn_KN150519v1	11974	unplaced		primary	NW_003336494.1,KN150519.1
chrUn_KN150520v1	103159	unplaced		primary	NW_003334254.1,KN150520.1
chrUn_KN150521v1	20896	unplaced		primary	NW_003337266.1,KN150521.1
chrUn_KN150522v1	12046	unplaced		primary	NW_003336169.1,KN150522.1
chrUn_KN150523v1	19004	unplaced		primary	NW_003336403.1,KN150523.1
chrUn_KN150524v1	9948	unplaced		primary	NW_008805546.1,KN150524.1
chrUn_KN150525v1	650	unplaced		primary	NW_003336558.1,KN150525.1
chrUn_KN150526v1	15513	unplaced		primary	NW_003336311.1,KN150526.1
chrUn_KN150527v1	20880	unplaced		primary	NW_003336627.1,KN150527.1
chrUn_KN150528v1	13138	unplaced		primary	NW_003336655.1,KN150528.1
chrUn_KN150529v1	81946	unplaced		primary	NW_003335906.1,KN150529.1
chrUn_KN150530v1	7299	unplaced		primary	NW_003336511.1,KN150530.1
chrUn_KN150531v1	15090	unplaced		primary	NW_008805547.1,KN150531.1
chrUn_KN150532v1	21602	unplaced		primary	NW_003336781.2,KN150532.1
chrUn_KN150533v1	1222	unplaced		primary	NW_008805548.1,KN150533.1
chrUn_KN150534v1	17661	unplaced		primary	NW_003337106.1,KN150534.1
chrUn_KN150535v1	2315	unplaced		primary	NW_008805549.1,KN150535.1
chrUn_KN150536v1	17908	unplaced		primary	NW_003336520.1,KN150536.1
chrUn_KN150537v1	27568	unplaced		primary	NW_003336426.1,KN150537.1
chrUn_KN150538v1	12119	unplaced		primary	NW_003337019.1,KN150538.1
chrUn_KN150539v1	23246	unplaced		primary	NW_003336783.1,KN150539.1
chrUn_KN150540v1	15288	unplaced		primary	NW_003336701.2,KN150540.1
chrUn_KN150541v1	12323	unplaced		primary	NW_003336946.1,KN150541.1
chrUn_KN150542v1	12167	unplaced		primary	NW_003336583.1,KN150542.1
chrUn_KN150543v1	2343	unplaced		primary	NW_003335154.1,KN150543.1
chrUn_KN150544v1	1198	unplaced		primary	NW_003337120.1,KN150544.1
chrUn_KN150545v1	17546	unplaced		primary	NW_003336473.1,KN150545.1
chrUn_KN150546v1	10851	unplaced		primary	NW_008805550.1,KN150546.1
chrUn_KN150547v1	37420	unplaced		primary	NW_003337043.1,KN150547.1
chrUn_KN150548v1	46061	unplaced		primary	NW_003336435.2,KN150548.1
chrUn_KN150549v1	17599	unplaced		primary	NW_008805551.1,KN150549.1
chrUn_KN150550v1	14915	unplaced		primary	NW_008805552.1,KN150550.1
chrUn_KN150551v1	9435	unplaced		primary	NW_003336399.1,KN150551.1
chrUn_KN150552v1	74050	unplaced		primary	NW_003334318.1,KN150552.1
chrUn_KN150553v1	14032	unplaced		primary	NW_003336237.1,KN150553.1
chrUn_KN150554v1	9251	unplaced		primary	NW_003336448.1,KN150554.1
chrUn_KN150555v1	9941	unplaced		primary	NW_008805553.1,KN150555.1
chrUn_KN150556v1	9286	unplaced		primary	NW_003336975.1,KN150556.1
chrUn_KN150557v1	41459	unplaced		primary	NW_003336471.1,KN150557.1
chrUn_KN150558v1	12115	unplaced		primary	NW_003336684.1,KN150558.1
chrUn_KN150559v1	26580	unplaced		primary	NW_003336341.1,KN150559.1
chrUn_KN150560v1	2301	unplaced		primary	NW_003336300.2,KN150560.1
chrUn_KN150561v1	22238	unplaced		primary	NW_003335113.1,KN150561.1
chrUn_KN150562v1	22875	unplaced		primary	NW_003336996.1,KN150562.1
chrUn_KN150563v1	11540	unplaced		primary	NW_008805554.1,KN150563.1
chrUn_KN150564v1	17709	unplaced		primary	NW_003336398.1,KN150564.1
chrUn_KN150565v1	20464	unplaced		primary	NW_003336308.1,KN150565.1
chrUn_KN150566v1	39318	unplaced		primary	NW_003334077.1,KN150566.1
chrUn_KN150567v1	49566	unplaced		primary	NW_003336976.1,KN150567.1
chrUn_KN150568v1	108195	unplaced		primary	NW_003336276.1,KN150568.1
chrUn_KN150569v1	24359	unplaced		primary	NW_003336754.1,KN150569.1
chrUn_KN150570v1	42279	unplaced		primary	NW_003335350.1,KN150570.1
chrUn_KN150571v1	16505	unplaced		primary	NW_003336924.1,KN150571.1
chrUn_KN150572v1	28871	unplaced		primary	NW_003336559.1,KN150572.1
chrUn_KN150573v1	26604	unplaced		primary	NW_003336747.1,KN150573.1
chrUn_KN150574v1	18499	unplaced		primary	NW_003337151.1,KN150574.1
chrUn_KN150575v1	11084	unplaced		primary	NW_003336892.1,KN150575.1
chrUn_KN150576v1	36129	unplaced		primary	NW_003337260.1,KN150576.1
chrUn_KN150577v1	13719	unplaced		primary	NW_003336742.1,KN150577.1
chrUn_KN150578v1	103698	unplaced		primary	NW_003336492.1,KN150578.1
chrUn_KN150579v1	23586	unplaced		primary	NW_003336493.1,KN150579.1
chrUn_KN150580v1	32349	unplaced		primary	NW_003336274.1,KN150580.1
chrUn_KN150581v1	12355	unplaced		primary	NW_003337107.1,KN150581.1
chrUn_KN150582v1	12396	unplaced		primary	NW_003336907.1,KN150582.1
chrUn_KN150583v1	1918	unplaced		primary	NW_008805555.1,KN150583.1
chrUn_KN150584v1	51535	unplaced		primary	NW_008805556.1,KN150584.1
chrUn_KN150585v1	12430	unplaced		primary	NW_003336630.1,KN150585.1
chrUn_KN150586v1	17388	unplaced		primary	NW_008805557.1,KN150586.1
chrUn_KN150587v1	8461	unplaced		primary	NW_008805558.1,KN150587.1
chrUn_KN150588v1	14103	unplaced		primary	NW_003336773.1,KN150588.1
chrUn_KN150589v1	18957	unplaced		primary	NW_003334902.1,KN150589.1
chrUn_KN150590v1	5798	unplaced		primary	NW_003336166.1,KN150590.1
chrUn_KN150591v1	8817	unplaced		primary	NW_003336888.1,KN150591.1
chrUn_KN150592v1	50000	unplaced		primary	NW_003335319.1,KN150592.1
chrUn_KN150593v1	14353	unplaced		primary	NW_003334536.1,KN150593.1
chrUn_KN150594v1	19382	unplaced		primary	NW_003336521.1,KN150594.1
chrUn_KN150595v1	12507	unplaced		primary	NW_008805559.1,KN150595.1
chrUn_KN150596v1	60847	unplaced		primary	NW_003336991.1,KN150596.1
chrUn_KN150597v1	2137	unplaced		primary	NW_008805560.1,KN150597.1
chrUn_KN150598v1	12499	unplaced		primary	NW_003336762.1,KN150598.1
chrUn_KN150599v1	19019	unplaced		primary	NW_003336836.1,KN150599.1
chrUn_KN150600v1	32636	unplaced		primary	NW_003335880.2,KN150600.1
chrUn_KN150601v1	11167	unplaced		primary	NW_008805561.1,KN150601.1
chrUn_KN150602v1	22730	unplaced		primary	NW_003336682.1,KN150602.1
chrUn_KN150603v1	98280	unplaced		primary	NW_003336757.1,KN150603.1
chrUn_KN150604v1	25236	unplaced		primary	NW_003335007.1,KN150604.1
chrUn_KN150605v1	102574	unplaced		primary	NW_003336579.1,KN150605.1
chrUn_KN150606v1	51696	unplaced		primary	NW_003336826.1,KN150606.1
chrUn_KN150607v1	9531	unplaced		primary	NW_003336325.1,KN150607.1
chrUn_KN150608v1	149650	unplaced		primary	NW_003335359.2,KN150608.1
chrUn_KN150609v1	37413	unplaced		primary	NW_003336840.1,KN150609.1
chrUn_KN150610v1	10565	unplaced		primary	NW_003336302.1,KN150610.1
chrUn_KN150611v1	1697	unplaced		primary	NW_008805562.1,KN150611.1
chrUn_KN150612v1	2865	unplaced		primary	NW_003336939.1,KN150612.1
chrUn_KN150613v1	15739	unplaced		primary	NW_003336721.1,KN150613.1
chrUn_KN150614v1	9019	unplaced		primary	NW_008805563.1,KN150614.1
chrUn_KN150615v1	9878	unplaced		primary	NW_008805564.1,KN150615.1
chrUn_KN150616v1	88699	unplaced		primary	NW_003336543.1,KN150616.1
chrUn_KN150617v1	90208	unplaced		primary	NW_003335385.1,KN150617.1
chrUn_KN150618v1	64127	unplaced		primary	NW_003334455.1,KN150618.1
chrUn_KN150619v1	41925	unplaced		primary	NW_003336277.2,KN150619.1
chrUn_KN150620v1	30729	unplaced		primary	NW_003336997.1,KN150620.1
chrUn_KN150621v1	1204	unplaced		primary	NW_003335146.1,KN150621.1
chrUn_KN150622v1	15811	unplaced		primary	NW_003336614.1,KN150622.1
chrUn_KN150623v1	1126	unplaced		primary	NW_003337225.1,KN150623.1
chrUn_KN150624v1	18713	unplaced		primary	NW_003335889.1,KN150624.1
chrUn_KN150625v1	22486	unplaced		primary	NW_003336372.1,KN150625.1
chrUn_KN150626v1	32850	unplaced		primary	NW_003336568.1,KN150626.1
chrUn_KN150627v1	26060	unplaced		primary	NW_008805565.1,KN150627.1
chrUn_KN150628v1	33906	unplaced		primary	NW_008805566.1,KN150628.1
chrUn_KN150629v1	19604	unplaced		primary	NW_003334261.1,KN150629.1
chrUn_KN150630v1	86421	unplaced		primary	NW_003336337.1,KN150630.1
chrUn_KN150631v1	36324	unplaced		primary	NW_003335149.2,KN150631.1
chrUn_KN150632v1	11627	unplaced		primary	NW_003336725.1,KN150632.1
chrUn_KN150633v1	19558	unplaced		primary	NW_003335143.1,KN150633.1
chrUn_KN150634v1	16020	unplaced		primary	NW_003334668.1,KN150634.1
chrUn_KN150635v1	27947	unplaced		primary	NW_008805567.1,KN150635.1
chrUn_KN150636v1	20513	unplaced		primary	NW_008805568.1,KN150636.1
chrUn_KN150637v1	39689	unplaced		primary	NW_008805569.1,KN150637.1
chrUn_KN150638v1	39727	unplaced		primary	NW_003336706.1,KN150638.1
chrUn_KN150639v1	27620	unplaced		primary	NW_003336281.1,KN150639.1
chrUn_KN150640v1	20890	unplaced		primary	NW_003337057.1,KN150640.1
chrUn_KN150641v1	14778	unplaced		primary	NW_003335935.1,KN150641.1
chrUn_KN150642v1	55536	unplaced		primary	NW_003335314.1,KN150642.1
chrUn_KN150643v1	28088	unplaced		primary	NW_003336958.1,KN150643.1
chrUn_KN150644v1	20534	unplaced		primary	NW_008805570.1,KN150644.1
chrUn_KN150645v1	22839	unplaced		primary	NW_003336613.1,KN150645.1
chrUn_KN150646v1	78076	unplaced		primary	NW_003336358.1,KN150646.1
chrUn_KN150647v1	14938	unplaced		primary	NW_008805571.1,KN150647.1
chrUn_KN150648v1	2077	unplaced		primary	NW_008805572.1,KN150648.1
chrUn_KN150649v1	81249	unplaced		primary	NW_003336843.1,KN150649.1
chrUn_KN150650v1	3012	unplaced		primary	NW_003336973.1,KN150650.1
chrUn_KN150651v1	28018	unplaced		primary	NW_003337123.1,KN150651.1
chrUn_KN150652v1	18075	unplaced		primary	NW_003336743.1,KN150652.1
chrUn_KN150653v1	55997	unplaced		primary	NW_008805573.1,KN150653.1
chrUn_KN150654v1	18414	unplaced		primary	NW_008805574.1,KN150654.1
chrUn_KN150655v1	8089	unplaced		primary	NW_008805575.1,KN150655.1
chrUn_KN150656v1	28006	unplaced		primary	NW_003336774.2,KN150656.1
chrUn_KN150657v1	1007	unplaced		primary	NW_008805576.1,KN150657.1
chrUn_KN150658v1	90387	unplaced		primary	NW_003336386.1,KN150658.1
chrUn_KN150659v1	11827	unplaced		primary	NW_003334429.1,KN150659.1
chrUn_KN150660v1	13470	unplaced		primary	NW_008805577.1,KN150660.1
chrUn_KN150661v1	26250	unplaced		primary	NW_003334452.1,KN150661.1
chrUn_KN150662v1	17820	unplaced		primary	NW_003336355.1,KN150662.1
chrUn_KN150663v1	88608	unplaced		primary	NW_003337060.1,KN150663.1
chrUn_KN150664v1	9590	unplaced		primary	NW_003336740.1,KN150664.1
chrUn_KN150665v1	11944	unplaced		primary	NW_003337186.1,KN150665.1
chrUn_KN150666v1	63484	unplaced		primary	NW_003336407.1,KN150666.1
chrUn_KN150667v1	54201	unplaced		primary	NW_003336566.1,KN150667.1
chrUn_KN150668v1	21856	unplaced		primary	NW_003336756.1,KN150668.1
chrUn_KN150669v1	15325	unplaced		primary	NW_003336850.1,KN150669.1
chrUn_KN150670v1	77993	unplaced		primary	NW_003335386.2,KN150670.1
chrUn_KN150671v1	13526	unplaced		primary	NW_003337038.1,KN150671.1
chrUn_KN150672v1	107610	unplaced		primary	NW_003334334.2,KN150672.1
chrUn_KN150673v1	3357	unplaced		primary	NW_008805578.1,KN150673.1
chrUn_KN150674v1	13959	unplaced		primary	NW_003337135.1,KN150674.1
chrUn_KN150675v1	41858	unplaced		primary	NW_003337029.1,KN150675.1
chrUn_KN150676v1	51674	unplaced		primary	NW_003336294.1,KN150676.1
chrUn_KN150677v1	66956	unplaced		primary	NW_008805579.1,KN150677.1
chrUn_KN150678v1	7552	unplaced		primary	NW_003337026.1,KN150678.1
chrUn_KN150679v1	14065	unplaced		primary	NW_003336847.1,KN150679.1
chrUn_KN150680v1	13379	unplaced		primary	NW_003334441.1,KN150680.1
chrUn_KN150681v1	279222	unplaced		primary	NW_003335315.1,KN150681.1
chrUn_KN150682v1	15190	unplaced		primary	NW_003337188.1,KN150682.1
chrUn_KN150683v1	16822	unplaced		primary	NW_003334692.2,KN150683.1
chrUn_KN150684v1	24053	unplaced		primary	NW_003337255.1,KN150684.1
chrUn_KN150685v1	13309	unplaced		primary	NW_003336523.1,KN150685.1
chrUn_KN150686v1	11947	unplaced		primary	NW_003336791.1,KN150686.1
chrUn_KN150687v1	13294	unplaced		primary	NW_008805580.1,KN150687.1
chrUn_KN150688v1	1917	unplaced		primary	NW_003334086.1,KN150688.1
chrUn_KN150689v1	19550	unplaced		primary	NW_003336343.1,KN150689.1
chrUn_KN150690v1	26145	unplaced		primary	NW_003337041.1,KN150690.1
chrUn_KN150691v1	184625	unplaced		primary	NW_003336957.1,KN150691.1
chrUn_KN150692v1	12590	unplaced		primary	NW_003336157.1,KN150692.1
chrUn_KN150693v1	2190	unplaced		primary	NW_008805581.1,KN150693.1
chrUn_KN150694v1	13510	unplaced		primary	NW_003336798.1,KN150694.1
chrUn_KN150695v1	14840	unplaced		primary	NW_003335605.1,KN150695.1
chrUn_KN150696v1	29565	unplaced		primary	NW_003334029.1,KN150696.1
chrUn_KN150697v1	12709	unplaced		primary	NW_003336278.1,KN150697.1
chrUn_KN150698v1	31983	unplaced		primary	NW_003335800.1,KN150698.1
chrUn_KN150699v1	26100	unplaced		primary	NW_003334027.1,KN150699.1
chrUn_KN150700v1	79542	unplaced		primary	NW_008805582.1,KN150700.1
chrUn_KN150701v1	1133	unplaced		primary	NW_003335530.1,KN150701.1
chrUn_KN150702v1	212296	unplaced		primary	NW_003334319.1,KN150702.1
chrUn_KN150703v1	48009	unplaced		primary	NW_003336712.1,KN150703.1
chrUn_KN150704v1	1233	unplaced		primary	NW_008805583.1,KN150704.1
chrUn_KN150705v1	16373	unplaced		primary	NW_003336478.1,KN150705.1
chrUn_KN150706v1	8278	unplaced		primary	NW_008805584.1,KN150706.1
chrUn_KN150707v1	16938	unplaced		primary	NW_003336556.1,KN150707.1
chrUn_KN150708v1	42677	unplaced		primary	NW_008805585.1,KN150708.1
chrUn_KN150709v1	65370	unplaced		primary	NW_003337165.1,KN150709.1
chrUn_KN150710v1	19629	unplaced		primary	NW_003337075.1,KN150710.1
chrUn_KN150711v1	11940	unplaced		primary	NW_003336651.1,KN150711.1
chrUn_KN150712v1	79012	unplaced		primary	NW_003336549.2,KN150712.1
chrUn_KN150713v1	14579	unplaced		primary	NW_003336760.1,KN150713.1
