name	length	type	molecule	unit	aliases
chrY_DS484986v1_random	1303	unlocalized	chrY	primary	NW_001846275.1,DS484986.1,211000022278722
chrY_DS484992v1_random	1297	unlocalized	chrY	primary	NW_001846281.1,DS484992.1,211000022278153
chrY_DS484994v1_random	1297	unlocalized	chrY	primary	NW_001846283.1,DS484994.1,211000022279319
chrY_DS485013v1_random	1284	unlocalized	chrY	primary	NW_001846302.1,DS485013.1,211000022278405
chrY_DS485014v1_random	1283	unlocalized	chrY	primary	NW_001846303.1,DS485014.1,211000022279835
chrY_DS485016v1_random	1282	unlocalized	chrY	primary	NW_001846305.1,DS485016.1,211000022278418
chrY_DS485028v1_random	1277	unlocalized	chrY	primary	NW_001846317.1,DS485028.1,211000022280157
chrY_DS485042v1_random	1271	unlocalized	chrY	primary	NW_001846331.1,DS485042.1,211000022279269
chrY_DS485048v1_random	1270	unlocalized	chrY	primary	NW_001846337.1,DS485048.1,211000022279496
chrY_DS485051v1_random	1268	unlocalized	chrY	primary	NW_001846340.1,DS485051.1,211000022278791
chrY_DS485070v1_random	1260	unlocalized	chrY	primary	NW_001846359.1,DS485070.1,211000022278756
chrY_DS485097v1_random	1243	unlocalized	chrY	primary	NW_001846386.1,DS485097.1,211000022279725
chrY_DS485099v1_random	1241	unlocalized	chrY	primary	NW_001846388.1,DS485099.1,211000022279491
chrY_DS485113v1_random	1237	unlocalized	chrY	primary	NW_001846402.1,DS485113.1,211000022278135
chrY_DS485137v1_random	1230	unlocalized	chrY	primary	NW_001846426.1,DS485137.1,211000022279678
chrY_DS485143v1_random	1227	unlocalized	chrY	primary	NW_001846432.1,DS485143.1,211000022279918
chrY_DS485158v1_random	1224	unlocalized	chrY	primary	NW_001846447.1,DS485158.1,211000022279047
chrY_DS485159v1_random	1224	unlocalized	chrY	primary	NW_001846448.1,DS485159.1,211000022278798
chrY_DS485166v1_random	1222	unlocalized	chrY	primary	NW_001846455.1,DS485166.1,211000022278935
chrY_DS485178v1_random	1218	unlocalized	chrY	primary	NW_001846467.1,DS485178.1,211000022279335
chrY_DS485219v1_random	1202	unlocalized	chrY	primary	NW_001846508.1,DS485219.1,211000022280090
chrY_DS485236v1_random	1195	unlocalized	chrY	primary	NW_001846525.1,DS485236.1,211000022279174
chrY_DS485250v1_random	1192	unlocalized	chrY	primary	NW_001846539.1,DS485250.1,211000022278990
chrY_DS485267v1_random	1186	unlocalized	chrY	primary	NW_001846556.1,DS485267.1,211000022278142
chrY_DS485283v1_random	1182	unlocalized	chrY	primary	NW_001846572.1,DS485283.1,211000022279974
chrY_DS485288v1_random	1181	unlocalized	chrY	primary	NW_001846577.1,DS485288.1,211000022279831
chrY_DS485302v1_random	1176	unlocalized	chrY	primary	NW_001846591.1,DS485302.1,211000022279452
chrY_DS485315v1_random	1171	unlocalized	chrY	primary	NW_001846604.1,DS485315.1,211000022279679
chrY_DS485316v1_random	1171	unlocalized	chrY	primary	NW_001846605.1,DS485316.1,211000022279999
chrY_DS485318v1_random	1170	unlocalized	chrY	primary	NW_001846607.1,DS485318.1,211000022279669
chrY_DS485320v1_random	1169	unlocalized	chrY	primary	NW_001846609.1,DS485320.1,211000022279410
chrY_DS485328v1_random	1166	unlocalized	chrY	primary	NW_001846617.1,DS485328.1,211000022279333
chrY_DS485329v1_random	1166	unlocalized	chrY	primary	NW_001846618.1,DS485329.1,211000022279266
chrY_DS485335v1_random	1163	unlocalized	chrY	primary	NW_001846624.1,DS485335.1,211000022279986
chrY_DS485343v1_random	1162	unlocalized	chrY	primary	NW_001846632.1,DS485343.1,211000022279280
chrY_DS485359v1_random	1159	unlocalized	chrY	primary	NW_001846648.1,DS485359.1,211000022279164
chrY_DS485363v1_random	1158	unlocalized	chrY	primary	NW_001846652.1,DS485363.1,211000022279511
chrY_DS485374v1_random	1155	unlocalized	chrY	primary	NW_001846663.1,DS485374.1,211000022279153
chrY_DS485375v1_random	1155	unlocalized	chrY	primary	NW_001846664.1,DS485375.1,211000022278499
chrY_DS485388v1_random	1152	unlocalized	chrY	primary	NW_001846677.1,DS485388.1,211000022278995
chrY_DS485399v1_random	1148	unlocalized	chrY	primary	NW_001846688.1,DS485399.1,211000022279181
chrY_DS485409v1_random	1147	unlocalized	chrY	primary	NW_001846698.1,DS485409.1,211000022279352
chrY_DS485416v1_random	1146	unlocalized	chrY	primary	NW_001846705.1,DS485416.1,211000022279935
chrY_DS485422v1_random	1144	unlocalized	chrY	primary	NW_001846711.1,DS485422.1,211000022279901
chrY_DS485423v1_random	1144	unlocalized	chrY	primary	NW_001846712.1,DS485423.1,211000022278760
chrY_DS485427v1_random	1142	unlocalized	chrY	primary	NW_001846716.1,DS485427.1,211000022278936
chrY_DS485430v1_random	1141	unlocalized	chrY	primary	NW_001846719.1,DS485430.1,211000022279995
chrY_DS485436v1_random	1140	unlocalized	chrY	primary	NW_001846725.1,DS485436.1,211000022279938
chrY_DS485440v1_random	1139	unlocalized	chrY	primary	NW_001846729.1,DS485440.1,211000022279458
chrY_DS485450v1_random	1136	unlocalized	chrY	primary	NW_001846739.1,DS485450.1,211000022279941
chrY_DS485452v1_random	1136	unlocalized	chrY	primary	NW_001846741.1,DS485452.1,211000022279391
chrY_DS485460v1_random	1134	unlocalized	chrY	primary	NW_001846749.1,DS485460.1,211000022278450
chrY_DS485470v1_random	1132	unlocalized	chrY	primary	NW_001846759.1,DS485470.1,211000022279799
chrY_DS485473v1_random	1131	unlocalized	chrY	primary	NW_001846762.1,DS485473.1,211000022279800
chrY_DS485483v1_random	1129	unlocalized	chrY	primary	NW_001846772.1,DS485483.1,211000022278987
chrY_DS485492v1_random	1126	unlocalized	chrY	primary	NW_001846781.1,DS485492.1,211000022278959
chrY_DS485512v1_random	1122	unlocalized	chrY	primary	NW_001846801.1,DS485512.1,211000022279910
chrY_DS485523v1_random	1118	unlocalized	chrY	primary	NW_001846812.1,DS485523.1,211000022279165
chrY_DS485532v1_random	1116	unlocalized	chrY	primary	NW_001846821.1,DS485532.1,211000022279546
chrY_DS485534v1_random	1116	unlocalized	chrY	primary	NW_001846823.1,DS485534.1,211000022278736
chrY_DS485552v1_random	1111	unlocalized	chrY	primary	NW_001846841.1,DS485552.1,211000022279813
chrY_DS485560v1_random	1110	unlocalized	chrY	primary	NW_001846849.1,DS485560.1,211000022279236
chrY_DS485561v1_random	1109	unlocalized	chrY	primary	NW_001846850.1,DS485561.1,211000022278873
chrY_DS485575v1_random	1106	unlocalized	chrY	primary	NW_001846864.1,DS485575.1,211000022279005
chrY_DS485594v1_random	1101	unlocalized	chrY	primary	NW_001846883.1,DS485594.1,211000022278201
chrY_DS485604v1_random	1098	unlocalized	chrY	primary	NW_001846893.1,DS485604.1,211000022279586
chrY_DS485625v1_random	1090	unlocalized	chrY	primary	NW_001846914.1,DS485625.1,211000022279661
chrY_DS485641v1_random	1087	unlocalized	chrY	primary	NW_001846930.1,DS485641.1,211000022279403
chrY_DS485646v1_random	1086	unlocalized	chrY	primary	NW_001846935.1,DS485646.1,211000022278803
chrY_DS485685v1_random	1075	unlocalized	chrY	primary	NW_001846974.1,DS485685.1,211000022279459
chrY_DS485696v1_random	1073	unlocalized	chrY	primary	NW_001846985.1,DS485696.1,211000022279007
chrY_DS485698v1_random	1072	unlocalized	chrY	primary	NW_001846987.1,DS485698.1,211000022279988
chrY_DS485718v1_random	1068	unlocalized	chrY	primary	NW_001847007.1,DS485718.1,211000022279486
chrY_DS485732v1_random	1064	unlocalized	chrY	primary	NW_001847021.1,DS485732.1,211000022279137
chrY_DS485736v1_random	1063	unlocalized	chrY	primary	NW_001847025.1,DS485736.1,211000022278787
chrY_DS485739v1_random	1063	unlocalized	chrY	primary	NW_001847028.1,DS485739.1,211000022279385
chrY_DS485749v1_random	1060	unlocalized	chrY	primary	NW_001847038.1,DS485749.1,211000022279031
chrY_DS485752v1_random	1059	unlocalized	chrY	primary	NW_001847041.1,DS485752.1,211000022279034
chrY_DS485755v1_random	1058	unlocalized	chrY	primary	NW_001847044.1,DS485755.1,211000022279801
chrY_DS485764v1_random	1056	unlocalized	chrY	primary	NW_001847053.1,DS485764.1,211000022279377
chrY_DS485767v1_random	1056	unlocalized	chrY	primary	NW_001847056.1,DS485767.1,211000022279211
chrY_DS485772v1_random	1054	unlocalized	chrY	primary	NW_001847061.1,DS485772.1,211000022279314
chrY_DS485776v1_random	1053	unlocalized	chrY	primary	NW_001847065.1,DS485776.1,211000022279677
chrY_DS485786v1_random	1051	unlocalized	chrY	primary	NW_001847075.1,DS485786.1,211000022280040
chrY_DS485795v1_random	1049	unlocalized	chrY	primary	NW_001847084.1,DS485795.1,211000022278682
chrY_DS485839v1_random	1042	unlocalized	chrY	primary	NW_001847128.1,DS485839.1,211000022279492
chrY_DS485840v1_random	1041	unlocalized	chrY	primary	NW_001847129.1,DS485840.1,211000022278956
chrY_DS485849v1_random	1039	unlocalized	chrY	primary	NW_001847138.1,DS485849.1,211000022280072
chrY_DS485858v1_random	1037	unlocalized	chrY	primary	NW_001847147.1,DS485858.1,211000022279908
chrY_DS485865v1_random	1035	unlocalized	chrY	primary	NW_001847154.1,DS485865.1,211000022278538
chrY_DS485873v1_random	1033	unlocalized	chrY	primary	NW_001847162.1,DS485873.1,211000022278772
chrY_DS485875v1_random	1032	unlocalized	chrY	primary	NW_001847164.1,DS485875.1,211000022278965
chrY_DS485885v1_random	1030	unlocalized	chrY	primary	NW_001847174.1,DS485885.1,211000022280057
chrY_DS485888v1_random	1029	unlocalized	chrY	primary	NW_001847177.1,DS485888.1,211000022279791
chrY_DS485892v1_random	1029	unlocalized	chrY	primary	NW_001847181.1,DS485892.1,211000022279802
chrY_DS485894v1_random	1029	unlocalized	chrY	primary	NW_001847183.1,DS485894.1,211000022278939
chrY_DS485901v1_random	1027	unlocalized	chrY	primary	NW_001847190.1,DS485901.1,211000022279272
chrY_DS485927v1_random	1020	unlocalized	chrY	primary	NW_001847216.1,DS485927.1,211000022278710
chrY_DS485938v1_random	1019	unlocalized	chrY	primary	NW_001847227.1,DS485938.1,211000022279264
chrY_DS485956v1_random	1014	unlocalized	chrY	primary	NW_001847245.1,DS485956.1,211000022279972
chrY_DS485960v1_random	1012	unlocalized	chrY	primary	NW_001847249.1,DS485960.1,211000022279589
chrY_DS485963v1_random	1012	unlocalized	chrY	primary	NW_001847252.1,DS485963.1,211000022279670
chrY_DS485972v1_random	1010	unlocalized	chrY	primary	NW_001847261.1,DS485972.1,211000022279646
chrY_DS485974v1_random	1010	unlocalized	chrY	primary	NW_001847263.1,DS485974.1,211000022279639
chrY_DS485975v1_random	1010	unlocalized	chrY	primary	NW_001847264.1,DS485975.1,211000022279235
chrY_DS486003v1_random	1001	unlocalized	chrY	primary	NW_001847292.1,DS486003.1,211000022278495
chrUn_CP007071v1	19956	unplaced		primary	NW_007931073.1,CP007071.1,2Cen_mapped_Scaffold_10
chrUn_CP007072v1	44411	unplaced		primary	NW_007931074.1,CP007072.1,2Cen_mapped_Scaffold_43
chrUn_CP007073v1	13157	unplaced		primary	NW_007931075.1,CP007073.1,2R2_mapped_Scaffold_56
chrUn_CP007074v1	76224	unplaced		primary	NW_007931076.1,CP007074.1,3Cen_mapped_Scaffold_1
chrUn_CP007075v1	11983	unplaced		primary	NW_007931077.1,CP007075.1,3Cen_mapped_Scaffold_27
chrUn_CP007076v1	87365	unplaced		primary	NW_007931078.1,CP007076.1,3Cen_mapped_Scaffold_31
chrUn_CP007077v1	36913	unplaced		primary	NW_007931079.1,CP007077.1,3Cen_mapped_Scaffold_36
chrUn_CP007078v1	22604	unplaced		primary	NW_007931080.1,CP007078.1,3Cen_mapped_Scaffold_41
chrUn_CP007079v1	23238	unplaced		primary	NW_007931081.1,CP007079.1,3Cen_mapped_Scaffold_50
chrUn_CP007080v1	86267	unplaced		primary	NW_007931082.1,CP007080.1,Unmapped_Scaffold_4
chrUn_CP007081v1	88768	unplaced		primary	NW_007931083.1,CP007081.1,Unmapped_Scaffold_8
chrUn_CP007082v1	36482	unplaced		primary	NW_007931084.1,CP007082.1,Unmapped_Scaffold_11
chrUn_CP007083v1	25537	unplaced		primary	NW_007931085.1,CP007083.1,Unmapped_Scaffold_13
chrUn_CP007084v1	62570	unplaced		primary	NW_007931086.1,CP007084.1,Unmapped_Scaffold_17
chrUn_CP007085v1	45120	unplaced		primary	NW_007931087.1,CP007085.1,Unmapped_Scaffold_22
chrUn_CP007086v1	22882	unplaced		primary	NW_007931088.1,CP007086.1,Unmapped_Scaffold_24
chrUn_CP007087v1	46986	unplaced		primary	NW_007931089.1,CP007087.1,Unmapped_Scaffold_28
chrUn_CP007088v1	37106	unplaced		primary	NW_007931090.1,CP007088.1,Unmapped_Scaffold_29
chrUn_CP007089v1	16157	unplaced		primary	NW_007931091.1,CP007089.1,Unmapped_Scaffold_32
chrUn_CP007090v1	57785	unplaced		primary	NW_007931092.1,CP007090.1,Unmapped_Scaffold_35
chrUn_CP007091v1	20763	unplaced		primary	NW_007931093.1,CP007091.1,Unmapped_Scaffold_37
chrUn_CP007092v1	28305	unplaced		primary	NW_007931094.1,CP007092.1,Unmapped_Scaffold_38
chrUn_CP007093v1	25698	unplaced		primary	NW_007931095.1,CP007093.1,Unmapped_Scaffold_44
chrUn_CP007094v1	29583	unplaced		primary	NW_007931096.1,CP007094.1,Unmapped_Scaffold_45
chrUn_CP007095v1	25560	unplaced		primary	NW_007931097.1,CP007095.1,Unmapped_Scaffold_46
chrUn_CP007096v1	26115	unplaced		primary	NW_007931098.1,CP007096.1,Unmapped_Scaffold_48
chrUn_CP007097v1	13455	unplaced		primary	NW_007931099.1,CP007097.1,Unmapped_Scaffold_51
chrUn_CP007098v1	43383	unplaced		primary	NW_007931100.1,CP007098.1,Unmapped_Scaffold_52
chrUn_CP007099v1	12632	unplaced		primary	NW_007931101.1,CP007099.1,Unmapped_Scaffold_54
chrUn_CP007100v1	10091	unplaced		primary	NW_007931102.1,CP007100.1,Unmapped_Scaffold_58
chrUn_CP007101v1	24503	unplaced		primary	NW_007931103.1,CP007101.1,Unmapped_Scaffold_60
chrUn_CP007102v1	12714	unplaced		primary	NW_007931104.1,CP007102.1,211000022278279
chrUn_CP007105v1	47411	unplaced		primary	NW_007931107.1,CP007105.1,XY_mapped_Scaffold_42
chrUn_CP007120v1	76973	unplaced		primary	NW_007931121.1,CP007120.1,rDNA
chrUn_DS483562v1	50625	unplaced		primary	NW_001844851.1,DS483562.1,XY_mapped_Scaffold_7
chrUn_DS483629v1	15417	unplaced		primary	NW_001844918.1,DS483629.1,211000022280772
chrUn_DS483641v1	14503	unplaced		primary	NW_001844930.1,DS483641.1,211000022280659
chrUn_DS483646v1	14098	unplaced		primary	NW_001844935.1,DS483646.1,211000022280328
chrUn_DS483647v1	14028	unplaced		primary	NW_001844936.1,DS483647.1,211000022280541
chrUn_DS483649v1	13935	unplaced		primary	NW_001844938.1,DS483649.1,211000022280259
chrUn_DS483650v1	13906	unplaced		primary	NW_001844939.1,DS483650.1,211000022278875
chrUn_DS483658v1	13455	unplaced		primary	NW_001844947.1,DS483658.1,211000022279719
chrUn_DS483659v1	13416	unplaced		primary	NW_001844948.1,DS483659.1,211000022279579
chrUn_DS483662v1	13317	unplaced		primary	NW_001844951.1,DS483662.1,211000022279094
chrUn_DS483663v1	13256	unplaced		primary	NW_001844952.1,DS483663.1,211000022279556
chrUn_DS483670v1	12827	unplaced		primary	NW_001844959.1,DS483670.1,211000022279754
chrUn_DS483673v1	12654	unplaced		primary	NW_001844962.1,DS483673.1,211000022279420
chrUn_DS483674v1	12632	unplaced		primary	NW_001844963.1,DS483674.1,211000022279022
chrUn_DS483675v1	12536	unplaced		primary	NW_001844964.1,DS483675.1,211000022279503
chrUn_DS483678v1	12424	unplaced		primary	NW_001844967.1,DS483678.1,211000022278978
chrUn_DS483679v1	12424	unplaced		primary	NW_001844968.1,DS483679.1,211000022279829
chrUn_DS483680v1	12399	unplaced		primary	NW_001844969.1,DS483680.1,211000022278916
chrUn_DS483681v1	12368	unplaced		primary	NW_001844970.1,DS483681.1,211000022279098
chrUn_DS483682v1	12354	unplaced		primary	NW_001844971.1,DS483682.1,211000022278777
chrUn_DS483686v1	12148	unplaced		primary	NW_001844975.1,DS483686.1,211000022279594
chrUn_DS483687v1	12142	unplaced		primary	NW_001844976.1,DS483687.1,211000022279637
chrUn_DS483688v1	12095	unplaced		primary	NW_001844977.1,DS483688.1,211000022279456
chrUn_DS483689v1	12034	unplaced		primary	NW_001844978.1,DS483689.1,211000022279893
chrUn_DS483692v1	11985	unplaced		primary	NW_001844981.1,DS483692.1,211000022278390
chrUn_DS483693v1	11958	unplaced		primary	NW_001844982.1,DS483693.1,211000022279189
chrUn_DS483694v1	11951	unplaced		primary	NW_001844983.1,DS483694.1,211000022278399
chrUn_DS483695v1	11743	unplaced		primary	NW_001844984.1,DS483695.1,211000022278549
chrUn_DS483700v1	11430	unplaced		primary	NW_001844989.1,DS483700.1,211000022278269
chrUn_DS483701v1	11220	unplaced		primary	NW_001844990.1,DS483701.1,211000022279423
chrUn_DS483702v1	11148	unplaced		primary	NW_001844991.1,DS483702.1,211000022280064
chrUn_DS483703v1	11126	unplaced		primary	NW_001844992.1,DS483703.1,211000022278686
chrUn_DS483705v1	27456	unplaced		primary	NW_001844994.1,DS483705.1,211000022278049
chrUn_DS483707v1	25840	unplaced		primary	NW_001844996.1,DS483707.1,211000022278415
chrUn_DS483709v1	18299	unplaced		primary	NW_001844998.1,DS483709.1,211000022280761
chrUn_DS483711v1	14687	unplaced		primary	NW_001845000.1,DS483711.1,211000022278217
chrUn_DS483712v1	14199	unplaced		primary	NW_001845001.1,DS483712.1,211000022278974
chrUn_DS483719v1	12027	unplaced		primary	NW_001845008.1,DS483719.1,211000022278273
chrUn_DS483723v1	21074	unplaced		primary	NW_001845012.1,DS483723.1,211000022278354
chrUn_DS483724v1	13501	unplaced		primary	NW_001845013.1,DS483724.1,211000022280596
chrUn_DS483726v1	14983	unplaced		primary	NW_001845015.1,DS483726.1,211000022279114
chrUn_DS483728v1	12681	unplaced		primary	NW_001845017.1,DS483728.1,211000022278185
chrUn_DS483734v1	15522	unplaced		primary	NW_001845023.1,DS483734.1,211000022279276
chrUn_DS483735v1	15068	unplaced		primary	NW_001845024.1,DS483735.1,211000022280237
chrUn_DS483736v1	14006	unplaced		primary	NW_001845025.1,DS483736.1,211000022278653
chrUn_DS483737v1	13553	unplaced		primary	NW_001845026.1,DS483737.1,211000022279892
chrUn_DS483738v1	12856	unplaced		primary	NW_001845027.1,DS483738.1,211000022279146
chrUn_DS483739v1	12459	unplaced		primary	NW_001845028.1,DS483739.1,211000022279345
chrUn_DS483740v1	12002	unplaced		primary	NW_001845029.1,DS483740.1,211000022279001
chrUn_DS483741v1	11807	unplaced		primary	NW_001845030.1,DS483741.1,211000022279523
chrUn_DS483743v1	11569	unplaced		primary	NW_001845032.1,DS483743.1,211000022278849
chrUn_DS483744v1	9865	unplaced		primary	NW_001845033.1,DS483744.1,211000022280750
chrUn_DS483746v1	9341	unplaced		primary	NW_001845035.1,DS483746.1,211000022279869
chrUn_DS483748v1	8346	unplaced		primary	NW_001845037.1,DS483748.1,211000022278215
chrUn_DS483749v1	8007	unplaced		primary	NW_001845038.1,DS483749.1,211000022279695
chrUn_DS483750v1	7722	unplaced		primary	NW_001845039.1,DS483750.1,211000022279735
chrUn_DS483751v1	7314	unplaced		primary	NW_001845040.1,DS483751.1,211000022280490
chrUn_DS483753v1	7123	unplaced		primary	NW_001845042.1,DS483753.1,211000022280465
chrUn_DS483754v1	7003	unplaced		primary	NW_001845043.1,DS483754.1,211000022280734
chrUn_DS483755v1	6936	unplaced		primary	NW_001845044.1,DS483755.1,211000022278032
chrUn_DS483757v1	6900	unplaced		primary	NW_001845046.1,DS483757.1,211000022280476
chrUn_DS483758v1	6860	unplaced		primary	NW_001845047.1,DS483758.1,211000022280735
chrUn_DS483759v1	6860	unplaced		primary	NW_001845048.1,DS483759.1,211000022279018
chrUn_DS483760v1	6825	unplaced		primary	NW_001845049.1,DS483760.1,211000022280699
chrUn_DS483762v1	6698	unplaced		primary	NW_001845051.1,DS483762.1,211000022280447
chrUn_DS483763v1	6546	unplaced		primary	NW_001845052.1,DS483763.1,211000022280640
chrUn_DS483767v1	6396	unplaced		primary	NW_001845056.1,DS483767.1,211000022279879
chrUn_DS483768v1	6294	unplaced		primary	NW_001845057.1,DS483768.1,211000022280236
chrUn_DS483769v1	6237	unplaced		primary	NW_001845058.1,DS483769.1,211000022279539
chrUn_DS483770v1	6193	unplaced		primary	NW_001845059.1,DS483770.1,211000022280519
chrUn_DS483772v1	6076	unplaced		primary	NW_001845061.1,DS483772.1,211000022279177
chrUn_DS483773v1	6062	unplaced		primary	NW_001845062.1,DS483773.1,211000022280046
chrUn_DS483774v1	6041	unplaced		primary	NW_001845063.1,DS483774.1,211000022280518
chrUn_DS483776v1	6000	unplaced		primary	NW_001845065.1,DS483776.1,211000022280545
chrUn_DS483780v1	5968	unplaced		primary	NW_001845069.1,DS483780.1,211000022280437
chrUn_DS483781v1	5952	unplaced		primary	NW_001845070.1,DS483781.1,211000022280655
chrUn_DS483782v1	5915	unplaced		primary	NW_001845071.1,DS483782.1,211000022279884
chrUn_DS483783v1	5891	unplaced		primary	NW_001845072.1,DS483783.1,211000022279147
chrUn_DS483785v1	5772	unplaced		primary	NW_001845074.1,DS483785.1,211000022280462
chrUn_DS483787v1	5698	unplaced		primary	NW_001845076.1,DS483787.1,211000022280472
chrUn_DS483792v1	5465	unplaced		primary	NW_001845081.1,DS483792.1,211000022279380
chrUn_DS483793v1	5463	unplaced		primary	NW_001845082.1,DS483793.1,211000022280517
chrUn_DS483796v1	5383	unplaced		primary	NW_001845085.1,DS483796.1,211000022280727
chrUn_DS483797v1	5360	unplaced		primary	NW_001845086.1,DS483797.1,211000022279257
chrUn_DS483798v1	5324	unplaced		primary	NW_001845087.1,DS483798.1,211000022280656
chrUn_DS483799v1	5323	unplaced		primary	NW_001845088.1,DS483799.1,211000022278556
chrUn_DS483800v1	5316	unplaced		primary	NW_001845089.1,DS483800.1,211000022280637
chrUn_DS483801v1	5281	unplaced		primary	NW_001845090.1,DS483801.1,211000022279634
chrUn_DS483804v1	5189	unplaced		primary	NW_001845093.1,DS483804.1,211000022279559
chrUn_DS483805v1	5182	unplaced		primary	NW_001845094.1,DS483805.1,211000022278960
chrUn_DS483806v1	5098	unplaced		primary	NW_001845095.1,DS483806.1,211000022280459
chrUn_DS483807v1	5061	unplaced		primary	NW_001845096.1,DS483807.1,211000022280720
chrUn_DS483808v1	5060	unplaced		primary	NW_001845097.1,DS483808.1,211000022278712
chrUn_DS483810v1	5026	unplaced		primary	NW_001845099.1,DS483810.1,211000022280583
chrUn_DS483811v1	5000	unplaced		primary	NW_001845100.1,DS483811.1,211000022280615
chrUn_DS483812v1	4996	unplaced		primary	NW_001845101.1,DS483812.1,211000022280461
chrUn_DS483813v1	4994	unplaced		primary	NW_001845102.1,DS483813.1,211000022280558
chrUn_DS483814v1	4986	unplaced		primary	NW_001845103.1,DS483814.1,211000022280087
chrUn_DS483815v1	4967	unplaced		primary	NW_001845104.1,DS483815.1,211000022279928
chrUn_DS483816v1	4939	unplaced		primary	NW_001845105.1,DS483816.1,211000022279913
chrUn_DS483817v1	4933	unplaced		primary	NW_001845106.1,DS483817.1,211000022280589
chrUn_DS483819v1	4903	unplaced		primary	NW_001845108.1,DS483819.1,211000022280445
chrUn_DS483820v1	4888	unplaced		primary	NW_001845109.1,DS483820.1,211000022279453
chrUn_DS483822v1	4865	unplaced		primary	NW_001845111.1,DS483822.1,211000022280233
chrUn_DS483824v1	4820	unplaced		primary	NW_001845113.1,DS483824.1,211000022280015
chrUn_DS483825v1	4815	unplaced		primary	NW_001845114.1,DS483825.1,211000022279449
chrUn_DS483828v1	4785	unplaced		primary	NW_001845117.1,DS483828.1,211000022280607
chrUn_DS483832v1	4705	unplaced		primary	NW_001845121.1,DS483832.1,211000022280618
chrUn_DS483833v1	4701	unplaced		primary	NW_001845122.1,DS483833.1,211000022280503
chrUn_DS483837v1	4608	unplaced		primary	NW_001845126.1,DS483837.1,211000022280050
chrUn_DS483839v1	4581	unplaced		primary	NW_001845128.1,DS483839.1,211000022280652
chrUn_DS483840v1	4573	unplaced		primary	NW_001845129.1,DS483840.1,211000022279344
chrUn_DS483841v1	4553	unplaced		primary	NW_001845130.1,DS483841.1,211000022279701
chrUn_DS483844v1	4471	unplaced		primary	NW_001845133.1,DS483844.1,211000022280457
chrUn_DS483845v1	4465	unplaced		primary	NW_001845134.1,DS483845.1,211000022278926
chrUn_DS483846v1	4452	unplaced		primary	NW_001845135.1,DS483846.1,211000022280743
chrUn_DS483848v1	4436	unplaced		primary	NW_001845137.1,DS483848.1,211000022279389
chrUn_DS483849v1	4400	unplaced		primary	NW_001845138.1,DS483849.1,211000022278765
chrUn_DS483853v1	4381	unplaced		primary	NW_001845142.1,DS483853.1,211000022279463
chrUn_DS483854v1	4378	unplaced		primary	NW_001845143.1,DS483854.1,211000022280128
chrUn_DS483855v1	4377	unplaced		primary	NW_001845144.1,DS483855.1,211000022279091
chrUn_DS483856v1	4370	unplaced		primary	NW_001845145.1,DS483856.1,211000022279396
chrUn_DS483858v1	4361	unplaced		primary	NW_001845147.1,DS483858.1,211000022279940
chrUn_DS483859v1	4336	unplaced		primary	NW_001845148.1,DS483859.1,211000022280516
chrUn_DS483861v1	4310	unplaced		primary	NW_001845150.1,DS483861.1,211000022280671
chrUn_DS483862v1	4310	unplaced		primary	NW_001845151.1,DS483862.1,211000022279887
chrUn_DS483863v1	4305	unplaced		primary	NW_001845152.1,DS483863.1,211000022280283
chrUn_DS483864v1	4295	unplaced		primary	NW_001845153.1,DS483864.1,211000022278723
chrUn_DS483865v1	4289	unplaced		primary	NW_001845154.1,DS483865.1,211000022280473
chrUn_DS483866v1	4273	unplaced		primary	NW_001845155.1,DS483866.1,211000022280202
chrUn_DS483867v1	4272	unplaced		primary	NW_001845156.1,DS483867.1,211000022279855
chrUn_DS483868v1	4256	unplaced		primary	NW_001845157.1,DS483868.1,211000022280068
chrUn_DS483870v1	4231	unplaced		primary	NW_001845159.1,DS483870.1,211000022280002
chrUn_DS483871v1	4225	unplaced		primary	NW_001845160.1,DS483871.1,211000022278966
chrUn_DS483872v1	4222	unplaced		primary	NW_001845161.1,DS483872.1,211000022279667
chrUn_DS483873v1	4222	unplaced		primary	NW_001845162.1,DS483873.1,211000022278089
chrUn_DS483874v1	4202	unplaced		primary	NW_001845163.1,DS483874.1,211000022280762
chrUn_DS483876v1	4188	unplaced		primary	NW_001845165.1,DS483876.1,211000022279052
chrUn_DS483877v1	4183	unplaced		primary	NW_001845166.1,DS483877.1,211000022278351
chrUn_DS483878v1	4182	unplaced		primary	NW_001845167.1,DS483878.1,211000022280508
chrUn_DS483879v1	4163	unplaced		primary	NW_001845168.1,DS483879.1,211000022278372
chrUn_DS483880v1	4150	unplaced		primary	NW_001845169.1,DS483880.1,211000022280653
chrUn_DS483881v1	4135	unplaced		primary	NW_001845170.1,DS483881.1,211000022280560
chrUn_DS483886v1	4081	unplaced		primary	NW_001845175.1,DS483886.1,211000022280098
chrUn_DS483891v1	4030	unplaced		primary	NW_001845180.1,DS483891.1,211000022280110
chrUn_DS483895v1	4006	unplaced		primary	NW_001845184.1,DS483895.1,211000022280448
chrUn_DS483896v1	3991	unplaced		primary	NW_001845185.1,DS483896.1,211000022280623
chrUn_DS483898v1	3970	unplaced		primary	NW_001845187.1,DS483898.1,211000022280446
chrUn_DS483899v1	3964	unplaced		primary	NW_001845188.1,DS483899.1,211000022280305
chrUn_DS483900v1	3960	unplaced		primary	NW_001845189.1,DS483900.1,211000022280684
