name	length	type	molecule	unit	aliases
chrUn_KN150519v1	11974	unplaced		primary	KN150519.1,NW_003336494.1
chrUn_KN150520v1	103159	unplaced		primary	KN150520.1,NW_003334254.1
chrUn_KN150521v1	20896	unplaced		primary	KN150521.1,NW_003337266.1
chrUn_KN150522v1	12046	unplaced		primary	KN150522.1,NW_003336169.1
chrUn_KN150523v1	19004	unplaced		primary	KN150523.1,NW_003336403.1
chrUn_KN150525v1	650	unplaced		primary	KN150525.1,NW_003336558.1
chrUn_KN150526v1	15513	unplaced		primary	KN150526.1,NW_003336311.1
chrUn_KN150527v1	20880	unplaced		primary	KN150527.1,NW_003336627.1
chrUn_KN150528v1	13138	unplaced		primary	KN150528.1,NW_003336655.1
chrUn_KN150529v1	81946	unplaced		primary	KN150529.1,NW_003335906.1
chrUn_KN150530v1	7299	unplaced		primary	KN150530.1,NW_003336511.1
chrUn_KN150532v1	21602	unplaced		primary	KN150532.1,NW_003336781.2
chrUn_KN150534v1	17661	unplaced		primary	KN150534.1,NW_003337106.1
chrUn_KN150535v1	2315	unplaced		primary	KN150535.1,NW_008805549.1
chrUn_KN150536v1	17908	unplaced		primary	KN150536.1,NW_003336520.1
chrUn_KN150537v1	27568	unplaced		primary	KN150537.1,NW_003336426.1
chrUn_KN150538v1	12119	unplaced		primary	KN150538.1,NW_003337019.1
chrUn_KN150540v1	15288	unplaced		primary	KN150540.1,NW_003336701.2
chrUn_KN150541v1	12323	unplaced		primary	KN150541.1,NW_003336946.1
chrUn_KN150542v1	12167	unplaced		primary	KN150542.1,NW_003336583.1
chrUn_KN150543v1	2343	unplaced		primary	KN150543.1,NW_003335154.1
chrUn_KN150544v1	1198	unplaced		primary	KN150544.1,NW_003337120.1
chrUn_KN150545v1	17546	unplaced		primary	KN150545.1,NW_003336473.1
chrUn_KN150546v1	10851	unplaced		primary	KN150546.1,NW_008805550.1
chrUn_KN150547v1	37420	unplaced		primary	KN150547.1,NW_003337043.1
chrUn_KN150548v1	46061	unplaced		primary	KN150548.1,NW_003336435.2
chrUn_KN150549v1	17599	unplaced		primary	KN150549.1,NW_008805551.1
chrUn_KN150550v1	14915	unplaced		primary	KN150550.1,NW_008805552.1
chrUn_KN150551v1	9435	unplaced		primary	KN150551.1,NW_003336399.1
chrUn_KN150552v1	74050	unplaced		primary	KN150552.1,NW_003334318.1
chrUn_KN150553v1	14032	unplaced		primary	KN150553.1,NW_003336237.1
chrUn_KN150554v1	9251	unplaced		primary	KN150554.1,NW_003336448.1
chrUn_KN150555v1	9941	unplaced		primary	KN150555.1,NW_008805553.1
chrUn_KN150556v1	9286	unplaced		primary	KN150556.1,NW_003336975.1
chrUn_KN150557v1	41459	unplaced		primary	KN150557.1,NW_003336471.1
chrUn_KN150558v1	12115	unplaced		primary	KN150558.1,NW_003336684.1
chrUn_KN150559v1	26580	unplaced		primary	KN150559.1,NW_003336341.1
chrUn_KN150560v1	2301	unplaced		primary	KN150560.1,NW_003336300.2
chrUn_KN150561v1	22238	unplaced		primary	KN150561.1,NW_003335113.1
chrUn_KN150562v1	22875	unplaced		primary	KN150562.1,NW_003336996.1
chrUn_KN150564v1	17709	unplaced		primary	KN150564.1,NW_003336398.1
chrUn_KN150565v1	20464	unplaced		primary	KN150565.1,NW_003336308.1
chrUn_KN150567v1	49566	unplaced		primary	KN150567.1,NW_003336976.1
chrUn_KN150568v1	108195	unplaced		primary	KN150568.1,NW_003336276.1
chrUn_KN150570v1	42279	unplaced		primary	KN150570.1,NW_003335350.1
chrUn_KN150571v1	16505	unplaced		primary	KN150571.1,NW_003336924.1
chrUn_KN150572v1	28871	unplaced		primary	KN150572.1,NW_003336559.1
chrUn_KN150573v1	26604	unplaced		primary	KN150573.1,NW_003336747.1
chrUn_KN150574v1	18499	unplaced		primary	KN150574.1,NW_003337151.1
chrUn_KN150575v1	11084	unplaced		primary	KN150575.1,NW_003336892.1
chrUn_KN150576v1	36129	unplaced		primary	KN150576.1,NW_003337260.1
chrUn_KN150577v1	13719	unplaced		primary	KN150577.1,NW_003336742.1
chrUn_KN150578v1	103698	unplaced		primary	KN150578.1,NW_003336492.1
chrUn_KN150579v1	23586	unplaced		primary	KN150579.1,NW_003336493.1
chrUn_KN150580v1	32349	unplaced		primary	KN150580.1,NW_003336274.1
chrUn_KN150581v1	12355	unplaced		primary	KN150581.1,NW_003337107.1
chrUn_KN150582v1	12396	unplaced		primary	KN150582.1,NW_003336907.1
chrUn_KN150583v1	1918	unplaced		primary	KN150583.1,NW_008805555.1
chrUn_KN150585v1	12430	unplaced		primary	KN150585.1,NW_003336630.1
chrUn_KN150586v1	17388	unplaced		primary	KN150586.1,NW_008805557.1
chrUn_KN150587v1	8461	unplaced		primary	KN150587.1,NW_008805558.1
chrUn_KN150588v1	14103	unplaced		primary	KN150588.1,NW_003336773.1
chrUn_KN150589v1	18957	unplaced		primary	KN150589.1,NW_003334902.1
chrUn_KN150591v1	8817	unplaced		primary	KN150591.1,NW_003336888.1
chrUn_KN150592v1	50000	unplaced		primary	KN150592.1,NW_003335319.1
chrUn_KN150593v1	14353	unplaced		primary	KN150593.1,NW_003334536.1
chrUn_KN150594v1	19382	unplaced		primary	KN150594.1,NW_003336521.1
chrUn_KN150595v1	12507	unplaced		primary	KN150595.1,NW_008805559.1
chrUn_KN150596v1	60847	unplaced		primary	KN150596.1,NW_003336991.1
chrUn_KN150598v1	12499	unplaced		primary	KN150598.1,NW_003336762.1
chrUn_KN150599v1	19019	unplaced		primary	KN150599.1,NW_003336836.1
chrUn_KN150601v1	11167	unplaced		primary	KN150601.1,NW_008805561.1
chrUn_KN150602v1	22730	unplaced		primary	KN150602.1,NW_003336682.1
chrUn_KN150603v1	98280	unplaced		primary	KN150603.1,NW_003336757.1
chrUn_KN150605v1	102574	unplaced		primary	KN150605.1,NW_003336579.1
chrUn_KN150606v1	51696	unplaced		primary	KN150606.1,NW_003336826.1
chrUn_KN150607v1	9531	unplaced		primary	KN150607.1,NW_003336325.1
chrUn_KN150608v1	149650	unplaced		primary	KN150608.1,NW_003335359.2
chrUn_KN150609v1	37413	unplaced		primary	KN150609.1,NW_003336840.1
chrUn_KN150610v1	10565	unplaced		primary	KN150610.1,NW_003336302.1
chrUn_KN150613v1	15739	unplaced		primary	KN150613.1,NW_003336721.1
chrUn_KN150614v1	9019	unplaced		primary	KN150614.1,NW_008805563.1
chrUn_KN150615v1	9878	unplaced		primary	KN150615.1,NW_008805564.1
chrUn_KN150616v1	88699	unplaced		primary	KN150616.1,NW_003336543.1
chrUn_KN150617v1	90208	unplaced		primary	KN150617.1,NW_003335385.1
chrUn_KN150619v1	41925	unplaced		primary	KN150619.1,NW_003336277.2
chrUn_KN150620v1	30729	unplaced		primary	KN150620.1,NW_003336997.1
chrUn_KN150621v1	1204	unplaced		primary	KN150621.1,NW_003335146.1
chrUn_KN150622v1	15811	unplaced		primary	KN150622.1,NW_003336614.1
chrUn_KN150623v1	1126	unplaced		primary	KN150623.1,NW_003337225.1
chrUn_KN150625v1	22486	unplaced		primary	KN150625.1,NW_003336372.1
chrUn_KN150626v1	32850	unplaced		primary	KN150626.1,NW_003336568.1
chrUn_KN150628v1	33906	unplaced		primary	KN150628.1,NW_008805566.1
chrUn_KN150629v1	19604	unplaced		primary	KN150629.1,NW_003334261.1
chrUn_KN150630v1	86421	unplaced		primary	KN150630.1,NW_003336337.1
chrUn_KN150631v1	36324	unplaced		primary	KN150631.1,NW_003335149.2
chrUn_KN150632v1	11627	unplaced		primary	KN150632.1,NW_003336725.1
chrUn_KN150633v1	19558	unplaced		primary	KN150633.1,NW_003335143.1
chrUn_KN150634v1	16020	unplaced		primary	KN150634.1,NW_003334668.1
chrUn_KN150635v1	27947	unplaced		primary	KN150635.1,NW_008805567.1
chrUn_KN150636v1	20513	unplaced		primary	KN150636.1,NW_008805568.1
chrUn_KN150639v1	27620	unplaced		primary	KN150639.1,NW_003336281.1
chrUn_KN150640v1	20890	unplaced		primary	KN150640.1,NW_003337057.1
chrUn_KN150641v1	14778	unplaced		primary	KN150641.1,NW_003335935.1
chrUn_KN150642v1	55536	unplaced		primary	KN150642.1,NW_003335314.1
chrUn_KN150643v1	28088	unplaced		primary	KN150643.1,NW_003336958.1
chrUn_KN150644v1	20534	unplaced		primary	KN150644.1,NW_008805570.1
chrUn_KN150645v1	22839	unplaced		primary	KN150645.1,NW_003336613.1
chrUn_KN150646v1	78076	unplaced		primary	KN150646.1,NW_003336358.1
chrUn_KN150647v1	14938	unplaced		primary	KN150647.1,NW_008805571.1
chrUn_KN150649v1	81249	unplaced		primary	KN150649.1,NW_003336843.1
chrUn_KN150650v1	3012	unplaced		primary	KN150650.1,NW_003336973.1
chrUn_KN150651v1	28018	unplaced		primary	KN150651.1,NW_003337123.1
chrUn_KN150652v1	18075	unplaced		primary	KN150652.1,NW_003336743.1
chrUn_KN150653v1	55997	unplaced		primary	KN150653.1,NW_008805573.1
chrUn_KN150654v1	18414	unplaced		primary	KN150654.1,NW_008805574.1
chrUn_KN150655v1	8089	unplaced		primary	KN150655.1,NW_008805575.1
chrUn_KN150656v2	29322	unplaced		primary	KN150656.2,NW_003336774.3
chrUn_KN150659v1	11827	unplaced		primary	KN150659.1,NW_003334429.1
chrUn_KN150661v1	26250	unplaced		primary	KN150661.1,NW_003334452.1
chrUn_KN150662v1	17820	unplaced		primary	KN150662.1,NW_003336355.1
chrUn_KN150663v1	88608	unplaced		primary	KN150663.1,NW_003337060.1
chrUn_KN150664v1	9590	unplaced		primary	KN150664.1,NW_003336740.1
chrUn_KN150665v1	11944	unplaced		primary	KN150665.1,NW_003337186.1
chrUn_KN150666v1	63484	unplaced		primary	KN150666.1,NW_003336407.1
chrUn_KN150667v1	54201	unplaced		primary	KN150667.1,NW_003336566.1
chrUn_KN150668v1	21856	unplaced		primary	KN150668.1,NW_003336756.1
chrUn_KN150669v1	15325	unplaced		primary	KN150669.1,NW_003336850.1
chrUn_KN150670v1	77993	unplaced		primary	KN150670.1,NW_003335386.2
chrUn_KN150671v1	13526	unplaced		primary	KN150671.1,NW_003337038.1
chrUn_KN150675v1	41858	unplaced		primary	KN150675.1,NW_003337029.1
chrUn_KN150676v1	51674	unplaced		primary	KN150676.1,NW_003336294.1
chrUn_KN150677v1	66956	unplaced		primary	KN150677.1,NW_008805579.1
chrUn_KN150678v1	7552	unplaced		primary	KN150678.1,NW_003337026.1
chrUn_KN150679v1	14065	unplaced		primary	KN150679.1,NW_003336847.1
chrUn_KN150680v1	13379	unplaced		primary	KN150680.1,NW_003334441.1
chrUn_KN150682v1	15190	unplaced		primary	KN150682.1,NW_003337188.1
chrUn_KN150683v1	16822	unplaced		primary	KN150683.1,NW_003334692.2
chrUn_KN150684v1	24053	unplaced		primary	KN150684.1,NW_003337255.1
chrUn_KN150685v1	13309	unplaced		primary	KN150685.1,NW_003336523.1
chrUn_KN150687v1	13294	unplaced		primary	KN150687.1,NW_008805580.1
chrUn_KN150689v1	19550	unplaced		primary	KN150689.1,NW_003336343.1
chrUn_KN150690v1	26145	unplaced		primary	KN150690.1,NW_003337041.1
chrUn_KN150691v1	184625	unplaced		primary	KN150691.1,NW_003336957.1
chrUn_KN150697v1	12709	unplaced		primary	KN150697.1,NW_003336278.1
chrUn_KN150698v1	31983	unplaced		primary	KN150698.1,NW_003335800.1
chrUn_KN150699v1	26100	unplaced		primary	KN150699.1,NW_003334027.1
chrUn_KN150700v2	71715	unplaced		primary	KN150700.2,NW_008805582.2
chrUn_KN150701v1	1133	unplaced		primary	KN150701.1,NW_003335530.1
chrUn_KN150703v1	48009	unplaced		primary	KN150703.1,NW_003336712.1
chrUn_KN150708v1	42677	unplaced		primary	KN150708.1,NW_008805585.1
chrUn_KN150709v1	65370	unplaced		primary	KN150709.1,NW_003337165.1
chrUn_KN150710v1	19629	unplaced		primary	KN150710.1,NW_003337075.1
chrUn_KN150711v1	11940	unplaced		primary	KN150711.1,NW_003336651.1
chrUn_KN150713v1	14579	unplaced		primary	KN150713.1,NW_003336760.1
chrUn_KZ115948v1	7895	unplaced		primary	KZ115948.1,NW_018394340.1
chrUn_KZ115949v1	19487	unplaced		primary	KZ115949.1,NW_018394341.1
chrUn_KZ115950v1	11151	unplaced		primary	KZ115950.1,NW_018394342.1
chrUn_KZ115951v1	1460	unplaced		primary	KZ115951.1,NW_018394343.1
chrUn_KZ115952v1	6745	unplaced		primary	KZ115952.1,NW_018394344.1
chrUn_KZ115953v1	1282	unplaced		primary	KZ115953.1,NW_018394345.1
chrUn_KZ115954v1	7681	unplaced		primary	KZ115954.1,NW_018394346.1
chrUn_KZ115955v1	2649	unplaced		primary	KZ115955.1,NW_018394347.1
chrUn_KZ115956v1	11017	unplaced		primary	KZ115956.1,NW_018394348.1
chrUn_KZ115957v1	3033	unplaced		primary	KZ115957.1,NW_018394349.1
chrUn_KZ115958v1	16150	unplaced		primary	KZ115958.1,NW_018394350.1
chrUn_KZ115959v1	2076	unplaced		primary	KZ115959.1,NW_018394351.1
chrUn_KZ115960v1	10408	unplaced		primary	KZ115960.1,NW_018394352.1
chrUn_KZ115961v1	1814	unplaced		primary	KZ115961.1,NW_018394353.1
chrUn_KZ115962v1	9328	unplaced		primary	KZ115962.1,NW_018394354.1
chrUn_KZ115963v1	5511	unplaced		primary	KZ115963.1,NW_018394355.1
chrUn_KZ115964v1	21985	unplaced		primary	KZ115964.1,NW_018394356.1
chrUn_KZ115965v1	8631	unplaced		primary	KZ115965.1,NW_018394357.1
chrUn_KZ115966v1	10700	unplaced		primary	KZ115966.1,NW_018394358.1
chrUn_KZ115967v1	2223	unplaced		primary	KZ115967.1,NW_018394359.1
chrUn_KZ115968v1	7463	unplaced		primary	KZ115968.1,NW_018394360.1
chrUn_KZ115969v1	11096	unplaced		primary	KZ115969.1,NW_018394361.1
chrUn_KZ115970v1	4964	unplaced		primary	KZ115970.1,NW_018394362.1
chrUn_KZ115971v1	10999	unplaced		primary	KZ115971.1,NW_018394363.1
chrUn_KZ115972v1	18193	unplaced		primary	KZ115972.1,NW_018394364.1
chrUn_KZ115973v1	7329	unplaced		primary	KZ115973.1,NW_018394365.1
chrUn_KZ115974v1	33679	unplaced		primary	KZ115974.1,NW_018394366.1
chrUn_KZ115975v1	1668	unplaced		primary	KZ115975.1,NW_018394367.1
chrUn_KZ115976v1	3381	unplaced		primary	KZ115976.1,NW_018394368.1
chrUn_KZ115977v1	1917	unplaced		primary	KZ115977.1,NW_018394369.1
chrUn_KZ115978v1	4867	unplaced		primary	KZ115978.1,NW_018394370.1
chrUn_KZ115979v1	12653	unplaced		primary	KZ115979.1,NW_018394371.1
chrUn_KZ115980v1	11444	unplaced		primary	KZ115980.1,NW_018394372.1
chrUn_KZ115981v1	12102	unplaced		primary	KZ115981.1,NW_018394373.1
chrUn_KZ115982v1	21678	unplaced		primary	KZ115982.1,NW_018394374.1
chrUn_KZ115983v1	10690	unplaced		primary	KZ115983.1,NW_018394375.1
chrUn_KZ115984v1	2298	unplaced		primary	KZ115984.1,NW_018394376.1
chrUn_KZ115985v1	14091	unplaced		primary	KZ115985.1,NW_018394377.1
chrUn_KZ115986v1	14146	unplaced		primary	KZ115986.1,NW_018394378.1
chrUn_KZ115987v1	34728	unplaced		primary	KZ115987.1,NW_018394379.1
chrUn_KZ115988v1	2311	unplaced		primary	KZ115988.1,NW_018394380.1
chrUn_KZ115989v1	11382	unplaced		primary	KZ115989.1,NW_018394381.1
chrUn_KZ115990v1	8014	unplaced		primary	KZ115990.1,NW_018394382.1
chrUn_KZ115991v1	3745	unplaced		primary	KZ115991.1,NW_018394383.1
chrUn_KZ115992v1	1250	unplaced		primary	KZ115992.1,NW_018394384.1
chrUn_KZ115993v1	17707	unplaced		primary	KZ115993.1,NW_018394385.1
chrUn_KZ115994v1	17825	unplaced		primary	KZ115994.1,NW_018394386.1
chrUn_KZ115995v1	5114	unplaced		primary	KZ115995.1,NW_018394387.1
chrUn_KZ115996v1	5023	unplaced		primary	KZ115996.1,NW_018394388.1
chrUn_KZ115997v1	3918	unplaced		primary	KZ115997.1,NW_018394389.1
chrUn_KZ115998v1	9069	unplaced		primary	KZ115998.1,NW_018394390.1
chrUn_KZ115999v1	8942	unplaced		primary	KZ115999.1,NW_018394391.1
chrUn_KZ116000v1	15093	unplaced		primary	KZ116000.1,NW_018394392.1
chrUn_KZ116001v1	13723	unplaced		primary	KZ116001.1,NW_018394393.1
chrUn_KZ116002v1	9522	unplaced		primary	KZ116002.1,NW_018394394.1
chrUn_KZ116003v1	15105	unplaced		primary	KZ116003.1,NW_018394395.1
chrUn_KZ116004v1	19050	unplaced		primary	KZ116004.1,NW_018394396.1
chrUn_KZ116005v1	1920	unplaced		primary	KZ116005.1,NW_018394397.1
chrUn_KZ116006v1	13138	unplaced		primary	KZ116006.1,NW_018394398.1
chrUn_KZ116007v1	11049	unplaced		primary	KZ116007.1,NW_018394399.1
chrUn_KZ116008v1	17226	unplaced		primary	KZ116008.1,NW_018394400.1
chrUn_KZ116009v1	1395	unplaced		primary	KZ116009.1,NW_018394401.1
chrUn_KZ116010v1	6942	unplaced		primary	KZ116010.1,NW_018394402.1
chrUn_KZ116011v1	51615	unplaced		primary	KZ116011.1,NW_018394403.1
chrUn_KZ116012v1	9499	unplaced		primary	KZ116012.1,NW_018394404.1
chrUn_KZ116013v1	7022	unplaced		primary	KZ116013.1,NW_018394405.1
chrUn_KZ116014v1	1536	unplaced		primary	KZ116014.1,NW_018394406.1
chrUn_KZ116015v1	9998	unplaced		primary	KZ116015.1,NW_018394407.1
chrUn_KZ116016v1	5168	unplaced		primary	KZ116016.1,NW_018394408.1
chrUn_KZ116017v1	2865	unplaced		primary	KZ116017.1,NW_018394409.1
chrUn_KZ116018v1	11006	unplaced		primary	KZ116018.1,NW_018394410.1
chrUn_KZ116019v1	34606	unplaced		primary	KZ116019.1,NW_018394411.1
chrUn_KZ116020v1	14934	unplaced		primary	KZ116020.1,NW_018394412.1
chrUn_KZ116021v1	17216	unplaced		primary	KZ116021.1,NW_018394413.1
chrUn_KZ116022v1	1919	unplaced		primary	KZ116022.1,NW_018394414.1
chrUn_KZ116023v1	7875	unplaced		primary	KZ116023.1,NW_018394415.1
chrUn_KZ116024v1	31767	unplaced		primary	KZ116024.1,NW_018394416.1
chrUn_KZ116025v1	3864	unplaced		primary	KZ116025.1,NW_018394417.1
chrUn_KZ116026v1	14318	unplaced		primary	KZ116026.1,NW_018394418.1
chrUn_KZ116027v1	4074	unplaced		primary	KZ116027.1,NW_018394419.1
chrUn_KZ116028v1	3289	unplaced		primary	KZ116028.1,NW_018394420.1
chrUn_KZ116029v1	32560	unplaced		primary	KZ116029.1,NW_018394421.1
chrUn_KZ116030v1	3552	unplaced		primary	KZ116030.1,NW_018394422.1
chrUn_KZ116031v1	19707	unplaced		primary	KZ116031.1,NW_018394423.1
chrUn_KZ116032v1	5873	unplaced		primary	KZ116032.1,NW_018394424.1
chrUn_KZ116033v1	27103	unplaced		primary	KZ116033.1,NW_018394425.1
chrUn_KZ116034v1	33615	unplaced		primary	KZ116034.1,NW_018394426.1
chrUn_KZ116035v1	1766	unplaced		primary	KZ116035.1,NW_018394427.1
chrUn_KZ116036v1	1919	unplaced		primary	KZ116036.1,NW_018394428.1
chrUn_KZ116037v1	13248	unplaced		primary	KZ116037.1,NW_018394429.1
chrUn_KZ116038v1	1428	unplaced		primary	KZ116038.1,NW_018394430.1
chrUn_KZ116039v1	12461	unplaced		primary	KZ116039.1,NW_018394431.1
chrUn_KZ116040v1	3054	unplaced		primary	KZ116040.1,NW_018394432.1
chrUn_KZ116041v1	12997	unplaced		primary	KZ116041.1,NW_018394433.1
chrUn_KZ116042v1	13126	unplaced		primary	KZ116042.1,NW_018394434.1
chrUn_KZ116043v1	19339	unplaced		primary	KZ116043.1,NW_018394435.1
chrUn_KZ116044v1	37221	unplaced		primary	KZ116044.1,NW_018394436.1
chrUn_KZ116045v1	2029	unplaced		primary	KZ116045.1,NW_018394437.1
chrUn_KZ116046v1	5807	unplaced		primary	KZ116046.1,NW_018394438.1
chrUn_KZ116047v1	14251	unplaced		primary	KZ116047.1,NW_018394439.1
chrUn_KZ116048v1	1356	unplaced		primary	KZ116048.1,NW_018394440.1
chrUn_KZ116049v1	8498	unplaced		primary	KZ116049.1,NW_018394441.1
chrUn_KZ116050v1	6653	unplaced		primary	KZ116050.1,NW_018394442.1
chrUn_KZ116051v1	2418	unplaced		primary	KZ116051.1,NW_018394443.1
chrUn_KZ116052v1	2026	unplaced		primary	KZ116052.1,NW_018394444.1
chrUn_KZ116053v1	16466	unplaced		primary	KZ116053.1,NW_018394445.1
chrUn_KZ116054v1	14656	unplaced		primary	KZ116054.1,NW_018394446.1
chrUn_KZ116055v1	7229	unplaced		primary	KZ116055.1,NW_018394447.1
chrUn_KZ116056v1	10581	unplaced		primary	KZ116056.1,NW_018394448.1
chrUn_KZ116057v1	4882	unplaced		primary	KZ116057.1,NW_018394449.1
chrUn_KZ116058v1	4138	unplaced		primary	KZ116058.1,NW_018394450.1
chrUn_KZ116059v1	34033	unplaced		primary	KZ116059.1,NW_018394451.1
chrUn_KZ116060v1	7854	unplaced		primary	KZ116060.1,NW_018394452.1
chrUn_KZ116061v1	1669	unplaced		primary	KZ116061.1,NW_018394453.1
chrUn_KZ116062v1	6923	unplaced		primary	KZ116062.1,NW_018394454.1
chrUn_KZ116063v1	2601	unplaced		primary	KZ116063.1,NW_018394455.1
chrUn_KZ116064v1	153879	unplaced		primary	KZ116064.1,NW_018394456.1
chrUn_KZ116065v1	37354	unplaced		primary	KZ116065.1,NW_018394457.1
chrUn_KZ116066v1	161442	unplaced		primary	KZ116066.1,NW_018394458.1
chrUn_KZ116067v1	159186	unplaced		primary	KZ116067.1,NW_018394459.1
